entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,aircraft_worked_on,profile_archetype,airport_icao,airport_distance_band,overall_confidence,outreach_tier,has_phone,has_email,has_website,website_fit_score,website_fit_rationale,erp_fit_score,erp_fit_rationale,corridor_ebis_likelihood,cross_sell_score,data_source,last_updated,is_enterprise,multi_location_group,domain_normalized
Z8VR017B,AVSETS ENGINE SERVICES INC,,TEMPE,AZ,85283,4803613505,joseb@avsetsengines.com,,Z8VR017B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
4DSD637B,AMENTUM SERVICES INC,,YUMA,AZ,85364,3252241342,noe.castro@associates.cbp.dhs.gov,,4DSD637B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
D62R975Y,D AND D BALLOONING,,PRESCOTT,AZ,86301,9513147896,dominicchemello68@yahoo.com,,D62R975Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
9IRR566C,"IAR TECHNICAL SERVICES, LLC",,MESA,AZ,85212,4808409860,bgrantham@internationalairresponse.com,,9IRR566C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
7QAR515C,JET YARD SOLUTIONS LLC,,MARANA,AZ,85653,9287577744 EXT. 1003,cburjakowsky@jetyard.com,,7QAR515C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
D5VR189N,"TAIGLOBAL GROUP, LLC",,TUCSON,AZ,85735,5202947294,dangle.pe@taiglobalgroup.com,,D5VR189N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
8SUR207E,E&E AVIATION,CHANDLER AVIONICS,CHANDLER,AZ,85286,4803099683,eric.d@chandleravionics.com,,8SUR207E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
DEIR439E,"SOFTWARE DEVELOPMENT ALTERNATIVES, INC",,MAYER,AZ,86333,,dave.dodson@s-d-a-inc.com,,DEIR439E,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
HI3D554L,CANYON STATE INSPECTION INC,,CHANDLER,AZ,85226,4807837100,csiphx@hotmail.com,,HI3D554L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
HI3R554L,CANYON STATE INSPECTION INC,,TUCSON,AZ,85713,5207453672,tucson@csindi.com,,HI3R554L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
7VDR117C,ADVANCED MATERIALS TECHNOLOGIES LLC,,CHANDLER,AZ,85226,6024431403,scottg@amt-america.com,,7VDR117C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
M82R545Y,"MD HELICOPTERS, LLC",,MESA,AZ,85215,2063000515,christen.grazulis@mdhelicopters.com,,M82R545Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
VIJR367K,TURBINEAERO INC,TURBINEAERO REPAIR,CHANDLER,AZ,85226,4808242751,rocky.eller@turbineaero.com,,VIJR367K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
UWZR525X,ACCUWRIGHT INDUSTRIES INC,,GILBERT,AZ,85233,4808929595,dave@accuwright.com,,UWZR525X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
N18R007Y,NATIONAL AVIATION PRODUCTS INC,NMG AEROSPACE,TEMPE,AZ,85282,4809661097,vfallon@nmgaerospace.com,,N18R007Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
N4ER838N,NELSON ENGINEERING CO. INC,,PHOENIX,AZ,85034,6022737114 EXT. 25,prodarte@nelsonengineering.com,,N4ER838N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
E27R173O,COPPER STATE TURBINE ENGINE COMPANY,"TAE AEROSPACE, INC.",SCOTTSDALE,AZ,85260,4805006677,scott.pitts@taeaerospace.com,,E27R173O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
12KR160C,GARNER GROUP,AV8TOR AVIONICS,SUN LAKES,AZ,85248,9289780745,av8toravionics@gmail.com,,12KR160C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
B6BR276J,MIDWEST AEROSPACE LTD AZ,,GILBERT,AZ,85297,4808335812,jlgiannini@midwestaeroltd.com,,B6BR276J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
JW23941K,HAMILTON SUNDSTRAND CORPORATION,"HAMILTON SUNDSTRAND CORPORATION
DBA D/B/A HAMILTON SUNDSTRAND",PHOENIX,AZ,85034,4805945457,,,JW23941K,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
8AIR305B,"AIRCRAFT INSPECTION & MANAGEMENT, LLC",AIM,TUCSON,AZ,85705,5209895839,jparavano@aimfaamro.com,,8AIR305B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
9DNR990C,PRECISION HELI-SUPPORT LLC,,MESA,AZ,85215,4809857994,heather.lawson@precisionhelisupport.com,,9DNR990C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
EHSR545D,PONDEROSA AVIONICS LLC,,SAFFORD,AZ,85546,9284287820,tnelson@ponderosaaviation.net,,EHSR545D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
6AZR629B,ARIZONA AEROSYSTEMS LLC,FALCON AERO,MESA,AZ,85207,4803658713,falconaero@cox.net,,6AZR629B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
7XMR178C,"AIRCRAFT MAINTENANCE PARTNERS, LLC",,MESA,AZ,85212,8174037083,james.hicks@aerocheckmro.com,,7XMR178C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
OG5D092N,UND AEROSPACE,"UND AEROSPACE FOUNDATION
DBA UNIVERISTY OF NORTH
   NORTH DAKOTA
DBA JOHN D ODEGARD
   ODEGARD SCHOOL OF AEROSPACE
   S
DBA UND",MESA,AZ,85212,,daniel.kasowski@und.edu,,OG5D092N,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
Q5KR301B,MESQUITE AVIONICS LLC,,MESA,AZ,85207,,basir.khalil@yahoo.com,,Q5KR301B,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
6FIR926C,"KHALIL AVIONICS, LLC","FLITE INSTRUMENTS AND
   AND AVIONICS",MESA,AZ,85207,4805160308,bashir.khalil@yahoo.com,,6FIR926C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
NYRR723K,SONORA AVIONICS INC,SOUTHWEST AVIONICS,TUCSON,AZ,85735,5208837822,southwavionics@hotmail.com,,NYRR723K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
TT0R129Y,"TURBO TECHNOLOGIES, LLC",,MESA,AZ,85215,6022325219,tleonard@turbotech.aero,,TT0R129Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
A8ZR580Y,AERSALE INC,,GOODYEAR,AZ,85338,6237929861,michael.block@aersale.com,,A8ZR580Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
YZ6R162C,ANSWERS AEROSPACE ENGINEERING LLC,,PHOENIX,AZ,85027,6233743395,gmathias@answersaerospace.com,,YZ6R162C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
WVE2935K,MHI RJ AVIATION INC,TUCSON AIR CENTER,TUCSON,AZ,85756,5208484744,jason.doege@mhirj.com,,WVE2935K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
Q0FR371Y,FIRE-TEC AERO SYSTEMS LLC,,PHOENIX,AZ,85027,6235808880,christian@fire-tecaero.com,,Q0FR371Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
KW3R646L,LEARJET INC,BOMBARDIER AIRCRAFT SERVICES,TUCSON,AZ,85756,5207465523,james.ruthruff@aero.bombardier.com,,KW3R646L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
O7NR639Y,EURAVIA ENGINEERING AND SUPPLY CO. LTD,EURAVIA NORTH AMERICA,GLENDALE,AZ,85301,6239310010 EXT. 114,lindsay.stillwell@magellan.aero,,O7NR639Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
7RER268C,R&E OIL COOLER SERVICES LLC,NONE,PRESCOTT VALLEY,AZ,86314,9287727560,brian.oilcoolersvs@gmail.com,,7RER268C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
TPSR367E,TOP ACES CORP.,,MESA,AZ,85212,4806524325,mike.moore@topaces.us,,TPSR367E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
2WWD159D,WIN WIN AVIATION INC,"DEKALB AVIONICS, LLC.
DBA WIN AVIATION INC.",COOLIDGE,AZ,85128,5207881028,james@winaviation.com,,2WWD159D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
6FPR577C,KP AVIATION MRO 1 LLC,AIRSIDE MRO,GILBERT,AZ,85233,7758521174,scott.nicholls@kpaviation.net,,6FPR577C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
BF8R032O,EMBRY RIDDLE AERONAUTICAL UNIVERSITY INC,ERAU MAINTENANCE SECTION,PRESCOTT,AZ,86301,9287774332,norrellc@erau.edu,,BF8R032O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
S2WR314J,SOUTHWEST TURBINE INC,,PHOENIX,AZ,85019,6022787442 EXT. 119,ccollins@southwestturbine.com,,S2WR314J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
O3WR138O,PRAXIS RESOURCES INC,,GILBERT,AZ,85295,4805451646,,,O3WR138O,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
UZNR483N,UNIVERSAL AVIONICS SYSTEMS CORPORATION,,TUCSON,AZ,85756,5202952300 EXT. 2369,daniel.borboa@universalavionics.com,,UZNR483N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
5EE8908B,ECOSERVICES LLC,,TEMPE,AZ,85282,,joseph.perino@ecopower.aero,,5EE8908B,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
AULR459E,"AREION UNMANNED AERIAL SYSTEMS, LLC",,GILBERT,AZ,85233,3105920107,travis.petet@areionuas.com,,AULR459E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
X0FR185J,FALCON  AVIATION SERVICES INC,,CHANDLER,AZ,85286,4808320704,jhettling@falconaviationaz.com,,X0FR185J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
SR0R383N,SECURAPLANE TECHNOLOGIES INC,,ORO VALLEY,AZ,85755,5202970844,joy.deal@parker.com,,SR0R383N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
MIFR622K,"METAL IMPROVEMENT CO, LLC",,PHOENIX,AZ,85009,6022782811,heidi.waggaman@cwst.com,,MIFR622K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
A6HR326J,"ROMANESCHI, ROBERT W, AND DEVONNE K","ARIZONA HOT AIR
   AIR REPAIR, LLC",PEORIA,AZ,85383,6024697262,aerialmco@gmail.com,,A6HR326J,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
W7LR106O,CHELTON AVIONICS INC,CANYON AEROCONNECT,PRESCOTT,AZ,86301,9287081550,jay.jensen@canyonaero.com,,W7LR106O,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
VK3R922L,"AIRTRONICS, INC",,TUCSON,AZ,85710,5208813982,jbrown@airtronicsinc.com,,VK3R922L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
83RR535D,AEROSECURE LLC,,BUCKEYE,AZ,85326,6022848278,keysar@cox.net,,83RR535D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
43ER642D,HOT AIR EXPEDITIONS INC,,PHOENIX,AZ,85024,4805026999,scott@hotairexpeditions.com,,43ER642D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
T32R132Y,"SAN TAN AVIATION, L.L.C",,CHANDLER,AZ,85225,4806351088,myron.spurlock@santanavi.com,,T32R132Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
ET34487L,GOODRICH PHOENIX SERVICE CENTER,,PHOENIX,AZ,85040,6022432224,steve.ortiz@collins.com,,ET34487L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
ETAR302E,ETHNOS360 AVIATION,,MCNEAL,AZ,85617,5419136129,jim_stewart@ntm.org,,ETAR302E,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
816R054D,STOGS AIRCRAFT SERVICES LLC,,SAHUARITA,AZ,85629,5204057330,stogsair@gmail.com,,816R054D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
4S6R832D,SERVICE AERO SOLUTIONS LLC,,MARANA,AZ,85658,,monte@sasbsi.com,,4S6R832D,unknown,unknown,general-mro,,unknown,0.83,B,no,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
3LND460B,"FLIGHT TECH REPAIR OF ARIZONA, LLC",,PHOENIX,AZ,85307,8157776006,sanjay.hotair@gmail.com,,3LND460B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
ZM3R930D,ZULU AEROSPACE SERVICES LLC,ZULU AVIONICS,PRESCOTT,AZ,86301,9549993969,zuluaero@gmail.com,,ZM3R930D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
1ZUR451D,ZULU AEROSPACE SERVICES LLC,,PRESCOTT,AZ,86301,9542604237,zuluaero@gmail.com,,1ZUR451D,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
KS3R642L,CURTISS-WRIGHT CONTROLS INTEGRATED SENSING INC,,TEMPE,AZ,85283,4807586026,mtruesdell@curtisswright.com,,KS3R642L,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
J2YR078X,JANSENS AIRCRAFT SYSTEMS CONTROLS INC,,TEMPE,AZ,85282,6024384400,emerson@jasc-controls.com,,J2YR078X,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
V7JR502Y,VAN HORN REPAIR LLC,,TEMPE,AZ,85283,4804834202,charles.trubl@vanhornaviation.com,,V7JR502Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
78AR752B,AEROTEAMS,,TEMPE,AZ,85281,6232047666,toddw@aeroteams.com,,78AR752B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
W59R659N,WARNER PROPELLER AND GOVERNOR COMPANY LLC,"WARNER PROPELLER AND
   AND GOVERNOR COMPANY",TUCSON,AZ,85706,5202945671,dwarner@warnerpropeller.com,,W59R659N,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
5TPR585C,"PRIME TURBINES, LLC",,MESA,AZ,85215,4806855966 EXT. 107,rmock@primeturbines.com,,5TPR585C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
S6MR390X,SONIC AEROSPACE INC,,CHANDLER,AZ,85226,4807771789,,,S6MR390X,unknown,unknown,general-mro,,unknown,0.83,B,yes,no,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
7GHR302B,G & H AEROSPACE INC,,SCOTTSDALE,AZ,85260,4809515800,doug@gh-aerospace.com,,7GHR302B,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
CTKR096K,CERTIFIED INSPECTION SERVICE INC,,PHOENIX,AZ,85034,6022670661,nancy <nhoward@cisincaz.com>,,CTKR096K,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
ZF7R728Y,AIRCRAFT ENGINE SPECIALISTS LLC,,CHANDLER,AZ,85286,4805160387,jamesw@aircraftenginespecialists.com,,ZF7R728Y,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
MKCR282C,ANMARK LLC D/B/A ANMARK,ANMARK,TEMPE,AZ,85288,4809683126,emack@anmark.com,,MKCR282C,unknown,unknown,general-mro,,unknown,1.0,A,yes,yes,no,50,no website (+40); reachable (+10),20,general-mro (+10); reachable (+10),unknown,35.0,faa-facility-az,2026-03-09,no,,
